LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
ARG,FISHLAND,NLD,TONNE,A,2002,889664.4,
ARG,FISHLAND,NLD,TONNE,A,2003,842709.9,
ARG,FISHLAND,NLD,TONNE,A,2004,877372.7,
ARG,FISHLAND,NLD,TONNE,A,2005,868367.9,
ARG,FISHLAND,NLD,TONNE,A,2006,1073752.2,
ARG,FISHLAND,NLD,TONNE,A,2007,919156.4,
ARG,FISHLAND,NLD,TONNE,A,2008,934335,
ARG,FISHLAND,NLD,TONNE,A,2009,771932.3,
ARG,FISHLAND,NLD,TONNE,A,2010,763656.3,
ARG,FISHLAND,NLD,TONNE,A,2011,733129.9,
ARG,FISHLAND,NLD,TONNE,A,2012,691983.5,
ARG,FISHLAND,NLD,TONNE,A,2013,822065.5,
ARG,FISHLAND,NLD,TONNE,A,2014,791151.588,
ARG,FISHLAND,NLD,TONNE,A,2015,767648.508,
ARG,FISHLAND,NLD,TONNE,A,2016,694971.715,
ARG,FISHLAND,NLD,TONNE,A,2017,779214.897,
ARG,FISHLAND,NLD,TONNE,A,2018,791636.128,
ARG,FISHLAND,NLD,TONNE,A,2019,781303.148,
ARG,FISHLAND,NLD,TONNE,A,2020,789779.36,
ARG,FISHLAND,NLD,USD,A,2007,1598118214,
ARG,FISHLAND,NLD,USD,A,2008,1768421443,
ARG,FISHLAND,NLD,USD,A,2009,1248977492,
ARG,FISHLAND,NLD,USD,A,2010,1571957248,
ARG,FISHLAND,NLD,USD,A,2011,1674366027,
ARG,FISHLAND,NLD,USD,A,2012,1629663388,
ARG,FISHLAND,NLD,USD,A,2013,1825186191,
ARG,FISHLAND,NLD,USD,A,2014,1786777109,
ARG,FISHLAND,NLD,USD,A,2015,1840959781,
ARG,FISHLAND,NLD,USD,A,2016,1956559079,
ARG,FISHLAND,NLD,USD,A,2017,2630445712,
ARG,FISHLAND,NLD,USD,A,2018,2812846007,
ARG,FISHLAND,NLD,USD,A,2019,2290635685,
ARG,FISHLAND,NLD,USD,A,2020,2183809951,
CHL,FISHLAND,NLD,TONNE,A,1995,7684000,
CHL,FISHLAND,NLD,TONNE,A,1996,5990000,
CHL,FISHLAND,NLD,TONNE,A,1997,3463000,
CHL,FISHLAND,NLD,TONNE,A,1998,5282000,
CHL,FISHLAND,NLD,TONNE,A,1999,4547000,
CHL,FISHLAND,NLD,TONNE,A,2000,4032000,
CHL,FISHLAND,NLD,TONNE,A,2001,4515000,
CHL,FISHLAND,NLD,TONNE,A,2002,3921000,
CHL,FISHLAND,NLD,TONNE,A,2003,5317000,
CHL,FISHLAND,NLD,TONNE,A,2004,4738000,
CHL,FISHLAND,NLD,TONNE,A,2005,4462000,
CHL,FISHLAND,NLD,TONNE,A,2006,4133000,
CHL,FISHLAND,NLD,TONNE,A,2007,3687282,
CHL,FISHLAND,NLD,TONNE,A,2008,3939377,
CHL,FISHLAND,NLD,TONNE,A,2009,3821714,
CHL,FISHLAND,NLD,TONNE,A,2010,3048322,
CHL,FISHLAND,NLD,TONNE,A,2011,3466963,
CHL,FISHLAND,NLD,TONNE,A,2012,3008910,
CHL,FISHLAND,NLD,TONNE,A,2013,2288872,
CHL,FISHLAND,NLD,TONNE,A,2014,2592811,
CHL,FISHLAND,NLD,TONNE,A,2015,2098360,
CHL,FISHLAND,NLD,TONNE,A,2016,1921691,
CHL,FISHLAND,NLD,TONNE,A,2017,2312603,
CHL,FISHLAND,NLD,TONNE,A,2018,2357237,
CHL,FISHLAND,NLD,TONNE,A,2019,2371212,
CHL,FISHLAND,NLD,TONNE,A,2020,2603715,
CHL,FISHLAND,NLD,USD,A,2007,1562535257,
CHL,FISHLAND,NLD,USD,A,2008,2241344644,
CHL,FISHLAND,NLD,USD,A,2009,2270316413,
CHL,FISHLAND,NLD,USD,A,2010,1240131061,
CHL,FISHLAND,NLD,USD,A,2011,1452211562,
CHL,FISHLAND,NLD,USD,A,2012,1391271792,
CHL,FISHLAND,NLD,USD,A,2013,1700224692,
CHL,FISHLAND,NLD,USD,A,2014,2126968620,
CHL,FISHLAND,NLD,USD,A,2015,1141262715,
CHL,FISHLAND,NLD,USD,A,2016,1093368763,
CHL,FISHLAND,NLD,USD,A,2017,1701244259,
CHL,FISHLAND,NLD,USD,A,2018,1045118516,
CHL,FISHLAND,NLD,USD,A,2019,1048903035,
CHL,FISHLAND,NLD,USD,A,2020,1007624869,
EST,FISHLAND,NLD,TONNE,A,2005,79694,
EST,FISHLAND,NLD,TONNE,A,2006,84124.42366,
EST,FISHLAND,NLD,TONNE,A,2007,91949.88886,
EST,FISHLAND,NLD,TONNE,A,2008,99076.61188,
EST,FISHLAND,NLD,TONNE,A,2009,99639.43876,
EST,FISHLAND,NLD,TONNE,A,2010,91481.20993,
EST,FISHLAND,NLD,TONNE,A,2011,75004.85028,
EST,FISHLAND,NLD,TONNE,A,2012,61691.24594,
EST,FISHLAND,NLD,TONNE,A,2013,64661.11123,
EST,FISHLAND,NLD,TONNE,A,2014,66136.07559,
EST,FISHLAND,NLD,TONNE,A,2015,72102.51747,
EST,FISHLAND,NLD,TONNE,A,2016,72303.87146,
EST,FISHLAND,NLD,TONNE,A,2017,75152.21729,
EST,FISHLAND,NLD,TONNE,A,2018,77232.04232,
EST,FISHLAND,NLD,TONNE,A,2019,66088.89585,
EST,FISHLAND,NLD,TONNE,A,2020,55918.25788,
EST,FISHLAND,NLF,TONNE,A,2005,16529.907,
EST,FISHLAND,NLF,TONNE,A,2006,13616.635,
EST,FISHLAND,NLF,TONNE,A,2007,14930.054,
EST,FISHLAND,NLF,TONNE,A,2008,14559.057,
EST,FISHLAND,NLF,TONNE,A,2009,10881.067,
EST,FISHLAND,NLF,TONNE,A,2010,12843.52,
EST,FISHLAND,NLF,TONNE,A,2011,14590.429,
EST,FISHLAND,NLF,TONNE,A,2012,11990.19,
EST,FISHLAND,NLF,TONNE,A,2013,11955.58276,
EST,FISHLAND,NLF,TONNE,A,2014,10850.34745,
EST,FISHLAND,NLF,TONNE,A,2015,11083.63833,
EST,FISHLAND,NLF,TONNE,A,2016,12027.43953,
EST,FISHLAND,NLF,TONNE,A,2017,15134.53245,
EST,FISHLAND,NLF,TONNE,A,2018,17154.93629,
EST,FISHLAND,NLF,TONNE,A,2019,17834.82899,
EST,FISHLAND,NLF,TONNE,A,2020,14893.07123,
EST,FISHLAND,NLD,USD,A,2006,19319924.32,
EST,FISHLAND,NLD,USD,A,2007,25316649.91,
EST,FISHLAND,NLD,USD,A,2008,29113245.99,
EST,FISHLAND,NLD,USD,A,2009,24590011.6,
EST,FISHLAND,NLD,USD,A,2010,21789194.5,
EST,FISHLAND,NLD,USD,A,2011,25059234.6,
EST,FISHLAND,NLD,USD,A,2012,23772601.47,
EST,FISHLAND,NLD,USD,A,2013,27203506.88,
EST,FISHLAND,NLD,USD,A,2014,26568639.08,
EST,FISHLAND,NLD,USD,A,2015,22328944.55,
EST,FISHLAND,NLD,USD,A,2016,22598180.74,
EST,FISHLAND,NLD,USD,A,2017,23359453.93,
EST,FISHLAND,NLD,USD,A,2018,24833506.75,
EST,FISHLAND,NLD,USD,A,2019,16475299.59,
EST,FISHLAND,NLD,USD,A,2020,14981111.1,
SVN,FISHLAND,NLD,TONNE,A,2006,934.3,
SVN,FISHLAND,NLD,TONNE,A,2007,916.4,
SVN,FISHLAND,NLD,TONNE,A,2008,693.5,
SVN,FISHLAND,NLD,TONNE,A,2009,865.8,
SVN,FISHLAND,NLD,TONNE,A,2010,763.2,
SVN,FISHLAND,NLD,TONNE,A,2011,718.6,
SVN,FISHLAND,NLD,TONNE,A,2012,328.6,
SVN,FISHLAND,NLD,TONNE,A,2013,236.5,
SVN,FISHLAND,NLD,TONNE,A,2014,251,
SVN,FISHLAND,NLD,TONNE,A,2015,194,
SVN,FISHLAND,NLD,TONNE,A,2016,152.0581,
SVN,FISHLAND,NLD,TONNE,A,2017,127.86578,
SVN,FISHLAND,NLD,TONNE,A,2018,126.25884,
SVN,FISHLAND,NLD,TONNE,A,2019,120.07596,
SVN,FISHLAND,NLD,TONNE,A,2020,155.90598,
TWN,FISHLAND,NLD,TONNE,A,1997,635944.111,
TWN,FISHLAND,NLD,TONNE,A,1998,575837.644,
TWN,FISHLAND,NLD,TONNE,A,1999,606408.7912,
TWN,FISHLAND,NLD,TONNE,A,2000,566213.1571,
TWN,FISHLAND,NLD,TONNE,A,2001,484574.1908,
TWN,FISHLAND,NLD,TONNE,A,2002,504880.5594,
TWN,FISHLAND,NLD,TONNE,A,2003,581132.7472,
TWN,FISHLAND,NLD,TONNE,A,2004,499948.2897,
TWN,FISHLAND,NLD,TONNE,A,2005,516006.3316,
TWN,FISHLAND,NLD,TONNE,A,2006,508892.0344,
TWN,FISHLAND,NLD,TONNE,A,2007,650135.5858,
TWN,FISHLAND,NLD,TONNE,A,2008,576808.0755,
TWN,FISHLAND,NLD,TONNE,A,2009,418719.4607,
TWN,FISHLAND,NLD,TONNE,A,2010,422738.213,
TWN,FISHLAND,NLD,TONNE,A,2011,480608.2882,
TWN,FISHLAND,NLD,TONNE,A,2012,482412.364,
TWN,FISHLAND,NLD,TONNE,A,2013,476859.1587,
TWN,FISHLAND,NLD,TONNE,A,2014,569473.583,
TWN,FISHLAND,NLD,TONNE,A,2015,485951.2342,
TWN,FISHLAND,NLD,TONNE,A,2016,360921.607,
TWN,FISHLAND,NLD,TONNE,A,2017,416329.7245,
TWN,FISHLAND,NLD,TONNE,A,2018,439108.2962,
TWN,FISHLAND,NLD,TONNE,A,2019,384763.465,
TWN,FISHLAND,NLD,TONNE,A,2020,361260.4864,
TWN,FISHLAND,NLF,TONNE,A,1997,344444.911,
TWN,FISHLAND,NLF,TONNE,A,1998,469902.365,
TWN,FISHLAND,NLF,TONNE,A,1999,465058.443,
TWN,FISHLAND,NLF,TONNE,A,2000,510336.767,
TWN,FISHLAND,NLF,TONNE,A,2001,497906.152,
TWN,FISHLAND,NLF,TONNE,A,2002,524383.114,
TWN,FISHLAND,NLF,TONNE,A,2003,529542.872,
TWN,FISHLAND,NLF,TONNE,A,2004,447123.252,
TWN,FISHLAND,NLF,TONNE,A,2005,471531.28,
TWN,FISHLAND,NLF,TONNE,A,2006,454422.285,
TWN,FISHLAND,NLF,TONNE,A,2007,528201.886,
TWN,FISHLAND,NLF,TONNE,A,2008,432640.047,
TWN,FISHLAND,NLF,TONNE,A,2009,383811.798,
TWN,FISHLAND,NLF,TONNE,A,2010,431348.013,
TWN,FISHLAND,NLF,TONNE,A,2011,413194.17,
TWN,FISHLAND,NLF,TONNE,A,2012,425669.553,
TWN,FISHLAND,NLF,TONNE,A,2013,448441.623,
TWN,FISHLAND,NLF,TONNE,A,2014,498901.3194,
TWN,FISHLAND,NLF,TONNE,A,2015,499635.0519,
TWN,FISHLAND,NLF,TONNE,A,2016,388966.516,
TWN,FISHLAND,NLF,TONNE,A,2017,327717.4509,
TWN,FISHLAND,NLF,TONNE,A,2018,362090.2902,
TWN,FISHLAND,NLF,TONNE,A,2019,360067.743,
TWN,FISHLAND,NLF,TONNE,A,2020,245203.005,
TWN,FISHLAND,NLD,USD,A,1997,1246625186,
TWN,FISHLAND,NLD,USD,A,1998,896650518.6,
TWN,FISHLAND,NLD,USD,A,1999,827644610.4,
TWN,FISHLAND,NLD,USD,A,2000,852348270.9,
TWN,FISHLAND,NLD,USD,A,2001,744782897.8,
TWN,FISHLAND,NLD,USD,A,2002,724789099.2,
TWN,FISHLAND,NLD,USD,A,2003,813380389.6,
TWN,FISHLAND,NLD,USD,A,2004,845718027.8,
TWN,FISHLAND,NLD,USD,A,2005,814916869.4,
TWN,FISHLAND,NLD,USD,A,2006,796135038.2,
TWN,FISHLAND,NLD,USD,A,2007,813054397,
TWN,FISHLAND,NLD,USD,A,2008,864293035.3,
TWN,FISHLAND,NLD,USD,A,2009,747384814.1,
TWN,FISHLAND,NLD,USD,A,2010,723070068.1,
TWN,FISHLAND,NLD,USD,A,2011,962456987.6,
TWN,FISHLAND,NLD,USD,A,2012,1007947098,
TWN,FISHLAND,NLD,USD,A,2013,960133131.1,
TWN,FISHLAND,NLD,USD,A,2014,1057258891,
TWN,FISHLAND,NLD,USD,A,2015,756788903.3,
TWN,FISHLAND,NLD,USD,A,2016,748067984,
TWN,FISHLAND,NLD,USD,A,2017,904207916.1,
TWN,FISHLAND,NLD,USD,A,2018,863126160.8,
TWN,FISHLAND,NLD,USD,A,2019,863382247,
TWN,FISHLAND,NLD,USD,A,2020,794694670.8,
TWN,FISHLAND,NLF,USD,A,1997,1047078983,
TWN,FISHLAND,NLF,USD,A,1998,983884737.2,
TWN,FISHLAND,NLF,USD,A,1999,1096555314,
TWN,FISHLAND,NLF,USD,A,2000,1138781004,
TWN,FISHLAND,NLF,USD,A,2001,1052174733,
TWN,FISHLAND,NLF,USD,A,2002,1014396775,
TWN,FISHLAND,NLF,USD,A,2003,1034337189,
TWN,FISHLAND,NLF,USD,A,2004,1126803808,
TWN,FISHLAND,NLF,USD,A,2005,1028337005,
TWN,FISHLAND,NLF,USD,A,2006,946405819.4,
TWN,FISHLAND,NLF,USD,A,2007,1101309300,
TWN,FISHLAND,NLF,USD,A,2008,985621581.3,
TWN,FISHLAND,NLF,USD,A,2009,916030086,
TWN,FISHLAND,NLF,USD,A,2010,1052806171,
TWN,FISHLAND,NLF,USD,A,2011,1210136705,
TWN,FISHLAND,NLF,USD,A,2012,1301933544,
TWN,FISHLAND,NLF,USD,A,2013,1074590113,
TWN,FISHLAND,NLF,USD,A,2014,988462895.8,
TWN,FISHLAND,NLF,USD,A,2015,905074058.3,
TWN,FISHLAND,NLF,USD,A,2016,884321579.3,
TWN,FISHLAND,NLF,USD,A,2017,871754391.8,
TWN,FISHLAND,NLF,USD,A,2018,862583761.2,
TWN,FISHLAND,NLF,USD,A,2019,779230633,
TWN,FISHLAND,NLF,USD,A,2020,542780223.5,
THA,FISHLAND,NLD,TONNE,A,1995,2827447,
THA,FISHLAND,NLD,TONNE,A,1996,2786125,
THA,FISHLAND,NLD,TONNE,A,1997,2679492,
THA,FISHLAND,NLD,TONNE,A,1998,2708968,
THA,FISHLAND,NLD,TONNE,A,1999,2725207,
THA,FISHLAND,NLD,TONNE,A,2000,2773665,
THA,FISHLAND,NLD,TONNE,A,2001,2631702,
THA,FISHLAND,NLD,TONNE,A,2002,2643711,
THA,FISHLAND,NLD,TONNE,A,2003,2651223,
THA,FISHLAND,NLD,TONNE,A,2004,2635969,
THA,FISHLAND,NLD,TONNE,A,2005,2615565,
THA,FISHLAND,NLD,TONNE,A,2006,2484803,
THA,FISHLAND,NLD,TONNE,A,2007,2079351,
THA,FISHLAND,NLD,TONNE,A,2008,1644832,
THA,FISHLAND,NLD,TONNE,A,2009,1663846,
THA,FISHLAND,NLD,TONNE,A,2010,1601320,
THA,FISHLAND,NLD,TONNE,A,2011,1610418,
THA,FISHLAND,NLD,TONNE,A,2012,1500200,
THA,FISHLAND,NLD,TONNE,A,2013,1614536,
THA,FISHLAND,NLD,TONNE,A,2014,1488280,
THA,FISHLAND,NLD,TONNE,A,2015,1317217,
THA,FISHLAND,NLD,TONNE,A,2016,1343283,
THA,FISHLAND,NLD,TONNE,A,2017,1300421,
THA,FISHLAND,NLD,TONNE,A,2018,1502831,
THA,FISHLAND,NLD,USD,A,1995,1812714424,
THA,FISHLAND,NLD,USD,A,1996,1846059752,
THA,FISHLAND,NLD,USD,A,1997,1516943368,
THA,FISHLAND,NLD,USD,A,1998,1171669128,
THA,FISHLAND,NLD,USD,A,1999,1279383761,
THA,FISHLAND,NLD,USD,A,2000,1229649104,
THA,FISHLAND,NLD,USD,A,2001,1207591460,
THA,FISHLAND,NLD,USD,A,2002,1357002046,
THA,FISHLAND,NLD,USD,A,2003,1544474900,
THA,FISHLAND,NLD,USD,A,2004,1534918683,
THA,FISHLAND,NLD,USD,A,2005,1570753154,
THA,FISHLAND,NLD,USD,A,2006,1662926301,
THA,FISHLAND,NLD,USD,A,2007,1712868155,
THA,FISHLAND,NLD,USD,A,2008,1267373895,
THA,FISHLAND,NLD,USD,A,2009,1246098859,
THA,FISHLAND,NLD,USD,A,2010,1435234141,
THA,FISHLAND,NLD,USD,A,2011,1628806479,
THA,FISHLAND,NLD,USD,A,2012,1768286585,
THA,FISHLAND,NLD,USD,A,2013,1830848604,
THA,FISHLAND,NLD,USD,A,2014,1610682810,
THA,FISHLAND,NLD,USD,A,2015,1488597642,
THA,FISHLAND,NLD,USD,A,2016,1582739747,
THA,FISHLAND,NLD,USD,A,2017,1717445174,
THA,FISHLAND,NLD,USD,A,2018,2017901099,
CHN,FISHLAND,NLD,TONNE,A,1995,11305373,
CHN,FISHLAND,NLD,TONNE,A,1996,13402872,
CHN,FISHLAND,NLD,TONNE,A,1997,14752904,
CHN,FISHLAND,NLD,TONNE,A,1998,15831965,
CHN,FISHLAND,NLD,TONNE,A,1999,15861123,
CHN,FISHLAND,NLD,TONNE,A,2000,15870924,
CHN,FISHLAND,NLD,TONNE,A,2001,15563844,
CHN,FISHLAND,NLD,TONNE,A,2002,15786034,
CHN,FISHLAND,NLD,TONNE,A,2003,15480774,
CHN,FISHLAND,NLD,TONNE,A,2004,15961932,
CHN,FISHLAND,NLD,TONNE,A,2005,15971084,
CHN,FISHLAND,NLD,TONNE,A,2006,16931196,
CHN,FISHLAND,NLD,TONNE,A,2007,14662681,
CHN,FISHLAND,NLD,TONNE,A,2008,13772291,
CHN,FISHLAND,NLD,TONNE,A,2009,13935749,
CHN,FISHLAND,NLD,TONNE,A,2010,14339187,
CHN,FISHLAND,NLD,TONNE,A,2011,13567186,
CHN,FISHLAND,NLD,TONNE,A,2012,13915891,
CHN,FISHLAND,NLD,TONNE,A,2013,14000822,
CHN,FISHLAND,NLD,TONNE,A,2014,14845171,
CHN,FISHLAND,NLD,TONNE,A,2015,15337111,
CHN,FISHLAND,NLD,TONNE,A,2016,13859541,
CHN,FISHLAND,NLD,TONNE,A,2017,13210403,
CHN,FISHLAND,NLD,TONNE,A,2018,12702097,
CHN,FISHLAND,NLD,TONNE,A,2019,12171667,
CHN,FISHLAND,NLD,TONNE,A,2020,11790678,
CHN,FISHLAND,NLD,USD,A,2003,8930320299,
CHN,FISHLAND,NLD,USD,A,2004,10157256318,
CHN,FISHLAND,NLD,USD,A,2005,10786762882,
CHN,FISHLAND,NLD,USD,A,2006,12156160558,
CHN,FISHLAND,NLD,USD,A,2007,13738088360,
CHN,FISHLAND,NLD,USD,A,2008,15724486300,
CHN,FISHLAND,NLD,USD,A,2009,16914363795,
CHN,FISHLAND,NLD,USD,A,2010,18793570257,
CHN,FISHLAND,NLD,USD,A,2011,23029755285,
CHN,FISHLAND,NLD,USD,A,2012,27052480697,
CHN,FISHLAND,NLD,USD,A,2013,30181009031,
CHN,FISHLAND,NLD,USD,A,2014,31622382121,
CHN,FISHLAND,NLD,USD,A,2015,31883021999,
CHN,FISHLAND,NLD,USD,A,2016,29756213520,
CHN,FISHLAND,NLD,USD,A,2017,29399353430,
CHN,FISHLAND,NLD,USD,A,2018,33686656442,
CHN,FISHLAND,NLD,USD,A,2019,30619652214,
CHN,FISHLAND,NLD,USD,A,2020,31827447750,
COL,FISHLAND,NLD,TONNE,A,2012,41486.05605,
COL,FISHLAND,NLD,TONNE,A,2013,35559.96846,
COL,FISHLAND,NLD,TONNE,A,2014,38702.99784,
COL,FISHLAND,NLD,TONNE,A,2015,41324.78042,
COL,FISHLAND,NLD,TONNE,A,2016,12142.81817,
COL,FISHLAND,NLD,TONNE,A,2017,47437.70878,E
COL,FISHLAND,NLD,TONNE,A,2018,47440.88676,E
COL,FISHLAND,NLD,TONNE,A,2019,71198.95086,E
COL,FISHLAND,NLD,TONNE,A,2020,71113.74251,E
LVA,FISHLAND,NLD,TONNE,A,2004,82296,
LVA,FISHLAND,NLD,TONNE,A,2005,93087,
LVA,FISHLAND,NLD,TONNE,A,2006,82761,
LVA,FISHLAND,NLD,TONNE,A,2007,80952,
LVA,FISHLAND,NLD,TONNE,A,2008,83537,
LVA,FISHLAND,NLD,TONNE,A,2009,69014,
LVA,FISHLAND,NLD,TONNE,A,2010,63358,
LVA,FISHLAND,NLD,TONNE,A,2011,56675,
LVA,FISHLAND,NLD,TONNE,A,2012,55395,
LVA,FISHLAND,NLD,TONNE,A,2013,59528,
LVA,FISHLAND,NLD,TONNE,A,2014,58477,
LVA,FISHLAND,NLD,TONNE,A,2015,61211,
LVA,FISHLAND,NLD,TONNE,A,2016,56542,
LVA,FISHLAND,NLD,TONNE,A,2017,61902.77,C
LVA,FISHLAND,NLD,TONNE,A,2018,67076.75,
LVA,FISHLAND,NLD,TONNE,A,2019,66465.05,
LVA,FISHLAND,NLD,TONNE,A,2020,58398.15,
LVA,FISHLAND,NLF,TONNE,A,2004,42735,
LVA,FISHLAND,NLF,TONNE,A,2005,57174,
LVA,FISHLAND,NLF,TONNE,A,2006,57300,
LVA,FISHLAND,NLF,TONNE,A,2007,74014,
LVA,FISHLAND,NLF,TONNE,A,2008,74048,
LVA,FISHLAND,NLF,TONNE,A,2009,93875,
LVA,FISHLAND,NLF,TONNE,A,2010,101131,
LVA,FISHLAND,NLF,TONNE,A,2011,98004,
LVA,FISHLAND,NLF,TONNE,A,2012,38716,
LVA,FISHLAND,NLF,TONNE,A,2013,56187,
LVA,FISHLAND,NLF,TONNE,A,2014,60786,
LVA,FISHLAND,NLF,TONNE,A,2015,20092,
LVA,FISHLAND,NLF,TONNE,A,2016,58113,
LVA,FISHLAND,NLF,TONNE,A,2017,56010.6,C
LVA,FISHLAND,NLF,TONNE,A,2018,68158.231,C
LVA,FISHLAND,NLF,TONNE,A,2019,44123.864,
LVA,FISHLAND,NLF,TONNE,A,2020,44866.801,
LVA,FISHLAND,NLD,USD,A,2004,19496147.4,
LVA,FISHLAND,NLD,USD,A,2005,21782710.51,
LVA,FISHLAND,NLD,USD,A,2006,23201984.15,
LVA,FISHLAND,NLD,USD,A,2007,24053523.15,
LVA,FISHLAND,NLD,USD,A,2008,28711547.29,
LVA,FISHLAND,NLD,USD,A,2009,18347325.49,
LVA,FISHLAND,NLD,USD,A,2010,15817561.35,
LVA,FISHLAND,NLD,USD,A,2011,21982741.19,
LVA,FISHLAND,NLD,USD,A,2012,22380990.39,
LVA,FISHLAND,NLD,USD,A,2013,26033912.72,
LVA,FISHLAND,NLD,USD,A,2014,25096606.01,
LVA,FISHLAND,NLD,USD,A,2015,20419065.32,
LVA,FISHLAND,NLD,USD,A,2016,16358943.05,
LVA,FISHLAND,NLD,USD,A,2017,19183488.42,C
LVA,FISHLAND,NLD,USD,A,2018,21154000.99,
LVA,FISHLAND,NLD,USD,A,2019,17877043.84,
LVA,FISHLAND,NLD,USD,A,2020,18596838.66,
COL,FISHLAND,NLD,USD,A,2012,8194808.907,
COL,FISHLAND,NLD,USD,A,2013,20030177.56,
COL,FISHLAND,NLD,USD,A,2014,21539681.9,
COL,FISHLAND,NLD,USD,A,2015,16986465.75,
COL,FISHLAND,NLD,USD,A,2016,11198998.64,
COL,FISHLAND,NLD,USD,A,2017,44815392.49,E
COL,FISHLAND,NLD,USD,A,2018,23390741.97,E
COL,FISHLAND,NLD,USD,A,2019,145132612.3,
COL,FISHLAND,NLD,USD,A,2020,101789782.5,
LVA,FISHLAND,NLF,USD,A,2004,15652618.48,
LVA,FISHLAND,NLF,USD,A,2005,18019981.71,
LVA,FISHLAND,NLF,USD,A,2006,22618344.46,
LVA,FISHLAND,NLF,USD,A,2007,29750115.94,
LVA,FISHLAND,NLF,USD,A,2008,36867605.88,
LVA,FISHLAND,NLF,USD,A,2009,42950913.53,
LVA,FISHLAND,NLF,USD,A,2010,40133480.71,
LVA,FISHLAND,NLF,USD,A,2011,41035913.61,
LVA,FISHLAND,NLF,USD,A,2012,14878643.47,
LVA,FISHLAND,NLF,USD,A,2013,30507389.67,
LVA,FISHLAND,NLF,USD,A,2014,35003250.75,
LVA,FISHLAND,NLF,USD,A,2015,20649327.26,
LVA,FISHLAND,NLF,USD,A,2016,40306418.87,
LVA,FISHLAND,NLF,USD,A,2017,19665939.49,C
LVA,FISHLAND,NLF,USD,A,2018,28892323.34,C
LVA,FISHLAND,NLF,USD,A,2019,22047648.64,
LVA,FISHLAND,NLF,USD,A,2020,31078778.39,
NZL,FISHLAND,NLF,USD,A,2001,3878373.95,
NZL,FISHLAND,NLF,USD,A,2002,18350902.53,
NZL,FISHLAND,NLF,USD,A,2003,29449426.46,
NZL,FISHLAND,NLF,USD,A,2004,16903586.05,
NZL,FISHLAND,NLF,USD,A,2005,17846088.31,
NZL,FISHLAND,NLF,USD,A,2006,7907349.197,
NZL,FISHLAND,NLF,USD,A,2007,11325582.64,
NZL,FISHLAND,NLF,USD,A,2008,20551318.01,
NZL,FISHLAND,NLF,USD,A,2009,29681816.9,
NZL,FISHLAND,NLF,USD,A,2010,22242480.7,
NZL,FISHLAND,NLF,USD,A,2011,21768286.61,
NZL,FISHLAND,NLF,USD,A,2012,14813725.96,
NZL,FISHLAND,NLF,USD,A,2013,25220724.8,
NZL,FISHLAND,NLF,USD,A,2014,15987963.08,
NZL,FISHLAND,NLF,USD,A,2015,8907596.62,
NZL,FISHLAND,NLF,USD,A,2016,2679225.058,
NZL,FISHLAND,NLF,USD,A,2017,3160881.723,
NZL,FISHLAND,NLF,USD,A,2018,4732598.712,
NZL,FISHLAND,NLF,USD,A,2019,1798873.242,
NZL,FISHLAND,NLF,USD,A,2020,704490.7972,
CRI,FISHLAND,NLD,TONNE,A,2000,24279.4185,
CRI,FISHLAND,NLD,TONNE,A,2001,27236.51732,
CRI,FISHLAND,NLD,TONNE,A,2002,25969.71197,
CRI,FISHLAND,NLD,TONNE,A,2003,20480.02294,
CRI,FISHLAND,NLD,TONNE,A,2004,16107.08209,
CRI,FISHLAND,NLD,TONNE,A,2005,16753.84361,
CRI,FISHLAND,NLD,TONNE,A,2006,16197.28296,
CRI,FISHLAND,NLD,TONNE,A,2007,14768.95307,
CRI,FISHLAND,NLD,TONNE,A,2008,14778.41318,
CRI,FISHLAND,NLD,TONNE,A,2009,14152.33016,
CRI,FISHLAND,NLD,TONNE,A,2010,13648.83936,
CRI,FISHLAND,NLD,TONNE,A,2011,16354.4044,
CRI,FISHLAND,NLD,TONNE,A,2012,17542.21122,
CRI,FISHLAND,NLD,TONNE,A,2013,15372.57461,
CRI,FISHLAND,NLD,TONNE,A,2014,15648.71787,
CRI,FISHLAND,NLD,TONNE,A,2015,13382.02489,
CRI,FISHLAND,NLD,TONNE,A,2016,10001.95929,
CRI,FISHLAND,NLD,TONNE,A,2017,11832.56257,
CRI,FISHLAND,NLD,TONNE,A,2018,14083.84152,
CRI,FISHLAND,NLD,TONNE,A,2019,17612.05314,
CRI,FISHLAND,NLD,TONNE,A,2020,25632.56843,
CRI,FISHLAND,NLD,USD,A,2000,46083816.11,
CRI,FISHLAND,NLD,USD,A,2001,40938724.38,
CRI,FISHLAND,NLD,USD,A,2002,42596398.06,
CRI,FISHLAND,NLD,USD,A,2003,34012276.14,
CRI,FISHLAND,NLD,USD,A,2004,30419135.68,
CRI,FISHLAND,NLD,USD,A,2005,35107924.32,
CRI,FISHLAND,NLD,USD,A,2006,36634000.57,
CRI,FISHLAND,NLD,USD,A,2007,32913681.25,
CRI,FISHLAND,NLD,USD,A,2008,53450089.61,
CRI,FISHLAND,NLD,USD,A,2009,40974560.37,
CRI,FISHLAND,NLD,USD,A,2010,54366345.03,
CRI,FISHLAND,NLD,USD,A,2011,71977166.85,
CRI,FISHLAND,NLD,USD,A,2012,60143604.19,
CRI,FISHLAND,NLD,USD,A,2013,47269638.15,
CRI,FISHLAND,NLD,USD,A,2014,49955350.04,
